,0,1,y_true
343,-0.39690093428011397,5.5565122854028655,0
344,-1.2843470060037352,3.9661775607262633,0
345,-0.20913669345630748,4.868355764312816,0
346,-3.32449948909508,2.2056291683446823,0
347,-1.810140620684154,2.865088949535128,0
348,-8.78953844086678,-3.0620372344841185,1
349,-10.351291943196657,-4.286257152761605,1
350,-9.697080563468898,-5.202631674060929,1
351,-3.087707653476195,3.9698114658270645,0
352,-1.8295315635742562,3.4099026369767493,0
353,-10.446742623291525,-3.3216211689220576,1
354,-9.452729758282588,-4.812707788688423,1
355,-2.497887763809808,4.87844460174431,0
356,-1.4642300931109156,4.168713587487085,0
357,-1.7976186889701649,3.6347872892027104,0
358,-9.156937818501252,-0.917252335459481,1
359,-1.2607610358771464,4.094776899496399,0
360,-0.35331689385614773,5.167133241949223,0
361,-12.678267562063665,-4.415301579034996,1
362,-1.9455171920362226,6.4231915870470555,0
363,-1.3719414867430402,5.359003844233192,0
364,-11.113520845544206,-4.154846446789751,1
365,-10.942290960030558,-1.6390511791463176,1
366,-11.683583062149655,-2.3251791267554793,1
367,-0.5734522096911847,5.344504418674422,0
368,-10.226962750303132,-2.5770982940276026,1
369,-10.611618925891625,-3.7853821523135114,1
370,-9.954033016948426,-2.1359515703521827,1
371,-8.661497975901524,-3.9028842585846557,1
372,-9.837241265958172,-1.7528295678940515,1
373,-8.733703673934466,-5.79905187301343,1
374,-2.6318834392327854,5.8012912537483725,0
375,-9.131004721577622,-4.900932708058495,1
376,-2.6025573321943356,5.972575062884771,0
377,-11.38950763236934,-4.037611078546773,1
378,-1.6067927225540286,5.135008885987939,0
379,-2.1286660935611623,3.608076859525384,0
380,-0.9287516428517368,4.811832673153688,0
381,-2.4345609608836813,5.279029911433435,0
382,-10.05504586124031,-4.226765371072841,1
383,-0.841334715215144,4.342504309333581,0
384,-9.500361972550788,-5.198362158723704,1
385,-11.008771499243263,-3.2565492312906628,1
386,-3.7523046654721846,5.437777149391894,0
387,0.6338371273635888,5.111968438211053,0
388,-1.5072833172092235,5.8183447537330615,0
389,-9.820661831570845,-7.098728373570391,1
390,-9.37612613034563,-3.6566826731887088,1
391,-1.1118519718344726,5.8094002709145265,0
392,-11.824467009555734,-4.598783433170732,1
393,-3.8088029992229235,4.477891113945777,0
394,-2.0117302422805357,6.976934272841028,0
395,-0.8094726061008889,4.006737870219823,0
396,-2.282326860487367,4.017758645964598,0
397,-10.450977613124675,-5.809794111520023,1
398,-2.2585062794311197,4.84419881737851,0
399,-7.74322627679498,-4.519004763968237,1
400,-1.368941706975097,5.259679127423768,0
401,-9.7363416579337,-2.0095785544468434,1
402,-9.384511198891053,-5.6974523286948635,1
403,-9.810192155243346,-3.3739306451986226,1
404,-10.472109398070451,-5.2218531609365435,1
405,-9.248695959329028,-5.791144908639846,1
406,-10.19395459426975,-5.6223519511321935,1
407,-1.7037698120469082,7.0447461858440485,0
408,-1.8698084556294146,4.188764438458173,0
409,-10.166203915272757,-2.641825683922495,1
410,-1.6381039979809089,3.870062021049294,0
411,-10.9971468670178,-4.317841791739245,1
412,-4.001011127992646,5.557258766411857,0
413,-3.205626626625266,5.501288528404785,0
414,-8.36495492223379,-4.709102258818675,1
415,0.28894701982630466,4.543243239374947,0
416,-2.1406002169895078,6.229125167105061,0
417,-9.778752842130515,-4.02020316328215,1
418,-0.5334899693680049,3.551830044875245,0
419,-2.08943579246151,3.156278381502517,0
420,-8.619916587921423,-5.490316364296241,1
421,-1.8301158358185607,4.2576721341246495,0
422,-10.627679940080998,-3.9309036827996717,1
423,-9.379785439925127,-5.82109075395656,1
424,-0.8332845464501534,6.646687630062621,0
425,-0.25778777065393954,4.917615541264196,0
426,-2.220482446788048,3.565929820359916,0
427,-9.370925516286439,-4.551616139689685,1
428,-0.5936798287919116,4.450689990161608,0
429,-10.24638431650797,-3.5758984906055233,1
430,-9.201983241884813,-2.1917818106581946,1
431,-0.997728250507633,4.578616381339894,0
432,-9.35904028553799,-1.8150212490242854,1
433,-9.45396459832455,-2.8153190436093496,1
434,-2.1606576456846778,5.436496891906171,0
435,-12.37122757780222,-5.349736912912095,1
436,-10.222227871967299,-3.3261921606817477,1
437,-7.880451112043,-3.70726132330034,1
438,-1.6389004468165,4.627974519188112,0
439,-2.3197745962778393,3.065279091147948,0
440,-9.515709638222695,-3.055485127670276,1
441,-9.506325947585623,-6.233248363144697,1
442,-8.840835985275119,-4.524583369355127,1
443,-13.327869927730776,-4.486384319405108,1
444,-4.676438657415754,2.1845318990856772,0
445,-4.088714163033961,4.847107824304828,0
446,-8.890430254945718,-3.716021485634335,1
447,-9.60019463312914,-5.066187987498516,1
448,-9.090774356054684,-4.3586038217197185,1
449,-9.87896736606665,-3.8524098115844296,1
450,-8.17705327056213,-3.5575520027332574,1
451,-8.740604153264082,-3.5113895273599183,1
452,-8.475286377651418,-6.379199752819321,1
453,-9.558816383014396,-4.039311626211503,1
454,-8.073703741584273,-5.389228834409387,1
455,-1.9083076357031752,6.7395790877833175,0
456,-12.044524494913528,0.9949048326842496,1
457,-10.226539987355569,-4.229634674598624,1
458,-2.0423149217339844,5.4414581721022195,0
459,-1.9374700842114687,4.155542282680665,0
460,-9.85854092067439,-3.9777517452635465,1
461,-1.7912407965829473,5.1942344571993,0
462,-10.660362253903166,-4.462398577378118,1
463,-1.8927721208327055,4.27930752818173,0
464,0.36162709262310555,5.034915971343042,0
465,-0.6018590964672277,3.3320949428031783,0
466,-1.7462207768116231,4.270999784876237,0
467,-10.019531193448325,-3.0390954009568727,1
468,-1.0956562325302714,3.537838742361613,0
469,-9.33375776183282,-3.9483474948939854,1
470,-3.460654936313319,5.946806207378707,0
471,-1.2650162218965129,1.8787383490631577,0
472,-10.545462837826436,-3.7214290211550103,1
473,-8.028377617937625,-2.4450886748187446,1
474,-0.532571505207525,5.034607792470497,0
475,-10.594688571974002,-3.920848554631132,1
476,-1.9206776976669921,5.139768857820909,0
477,-10.275730039315487,-2.1156481175810296,1
478,-11.04769864691841,-6.82610589803552,1
479,-1.008839484606806,2.976063131814233,0
480,-0.8863859924656531,3.852524955467364,0
481,-10.742297354790963,-4.339750195665532,1
482,-1.8045413877890149,4.1871661580159705,0
483,-11.097948834330076,-3.97709919929735,1
484,-8.194116343032714,-4.62795050011632,1
485,-2.5665563048665536,3.321779021813674,0
486,-1.122652230921064,3.6477418710931038,0
487,-0.8165647749224334,3.503499987075473,0
488,-10.409026940329452,-2.2694667165250824,1
489,-10.491074604897548,-5.418115271389608,1
490,-2.3059279783488043,3.160206334280333,0
491,-1.8927836478378524,4.335459267735852,0
492,-13.814917979185982,-3.353533083420933,1
493,-10.35895918241537,-4.443118847123265,1
494,-11.309047185113872,-3.5575249284173864,1
495,-10.70244842188098,-3.841240538209967,1
496,-8.472869529864825,-5.370588591605177,1
497,-10.019984439970525,-4.703522046407721,1
498,-2.736205356918572,5.249879275953127,0
499,-11.746228526986197,-3.851138773856184,1
